0,1,2,4,5,8,9,10,12,15,18,20,21,22,29,38,47,54,57,91,92,95,142,210
0,1,2,4,5,7,8,9,10,12,14,15,18,21,22,29,36,38,54,64,92,93,95,142
0,1,2,4,5,8,9,10,12,15,18,20,21,22,30,32,34,47,52,54,57,79,91,101
0,1,4,5,7,8,9,10,12,15,18,20,21,22,26,36,38,52,74,77,91,97,142,178
0,1,4,5,7,8,10,12,15,18,20,21,22,30,32,38,51,52,54,57,74,77,91,101
0,1,4,5,7,8,10,12,15,18,20,21,22,30,32,36,51,52,54,57,74,77,91,101
0,1,4,5,7,8,9,10,12,15,18,20,21,22,36,38,52,54,57,74,77,91,97,142
0,1,4,5,7,8,9,10,12,15,18,20,21,22,30,32,51,52,54,57,74,77,91,101
0,1,4,5,7,8,9,10,12,15,18,20,21,22,30,32,51,52,54,57,77,79,91,101
0,1,4,5,7,8,9,10,12,15,18,20,21,22,30,32,36,51,52,54,57,77,91,101
0,1,4,5,8,10,12,15,18,20,21,22,32,36,43,51,52,54,57,74,77,91,101,167
0,1,4,5,7,8,10,12,15,18,20,21,22,30,32,36,43,51,52,54,57,77,91,101
0,1,4,5,7,8,10,12,15,18,20,21,22,30,32,43,51,52,54,57,74,77,91,101
0,1,4,5,7,8,9,10,12,15,18,20,21,22,30,32,43,51,52,54,57,77,91,101
0,1,4,5,7,8,10,12,15,18,20,21,22,30,32,51,52,54,57,58,74,77,91,101
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,32,34,43,47,52,77,79,91,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,32,34,47,51,52,77,79,91,101,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,32,34,47,52,77,79,91,93,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,32,34,51,52,79,91,93,101,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,32,34,45,51,52,79,91,101,106,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,32,34,45,52,79,91,93,106,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,32,34,45,47,52,77,79,91,106,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,34,45,47,52,77,91,93,106,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,26,32,34,45,52,79,91,106,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,26,34,45,47,52,77,91,106,210
0,1,2,4,7,8,9,10,12,15,18,21,22,26,32,34,45,51,52,74,79,101,106,142
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,32,34,51,52,74,79,91,101,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,32,34,45,52,74,79,91,106,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,26,34,45,52,74,91,106,142,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,32,34,47,52,74,77,79,91,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,34,45,47,52,74,77,91,106,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,34,38,47,52,74,77,91,142,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,32,34,36,47,52,77,79,91,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,32,34,36,45,52,79,91,106,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,34,36,45,47,52,77,91,106,210
0,1,2,4,5,8,9,10,12,15,18,20,21,22,34,36,45,47,77,91,97,106,178,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,32,34,36,51,52,79,91,101,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,32,34,36,52,74,79,91,111,210
0,1,2,4,7,9,10,12,15,18,21,22,26,32,34,38,45,52,74,79,97,106,111,178
0,1,2,4,7,9,10,12,15,18,21,22,34,38,45,52,74,79,93,97,106,111,161,178
0,1,2,4,7,8,9,10,12,15,18,21,22,34,38,45,52,74,79,97,106,111,142,178
0,1,2,4,7,8,9,10,12,15,18,21,22,34,38,45,52,74,93,97,106,142,161,178
0,1,2,4,5,7,9,10,12,15,18,21,22,34,36,38,45,52,74,79,97,106,111,178
0,1,2,4,5,7,9,10,12,15,18,21,22,34,36,38,45,52,74,93,97,106,161,178
0,1,2,4,5,7,8,9,10,12,15,18,21,22,34,36,38,45,52,74,97,106,142,178
0,1,4,5,7,8,9,10,12,15,18,20,21,22,34,36,38,47,52,74,77,91,97,142
0,1,2,4,5,7,8,10,12,15,18,20,21,22,32,34,36,51,52,74,91,101,111,179
0,1,2,4,5,7,8,10,12,15,18,21,22,32,34,36,45,51,52,74,101,106,111,179
0,1,2,4,5,8,9,10,12,15,18,20,21,22,32,36,51,52,74,79,91,101,111,179,210
0,1,2,4,5,7,9,10,12,15,18,21,22,32,34,36,45,52,74,79,101,106,111,179
0,1,2,4,5,7,9,10,12,15,18,21,22,34,36,38,45,52,74,97,106,122,178,179
0,1,2,4,5,7,8,9,10,12,15,18,21,22,34,36,45,51,52,74,79,106,111,179
0,1,2,4,5,7,8,9,10,12,15,18,21,22,32,34,36,51,52,74,79,101,111,179
0,1,2,4,7,9,10,12,15,18,20,21,22,34,36,51,52,74,79,91,101,111,179,210
0,1,2,4,5,7,9,10,12,15,18,21,22,32,34,36,52,74,79,93,101,111,138,179
0,1,2,4,9,10,12,15,18,22,30,34,52,57,58,64,74,77,79,93,101,111,138,204
0,1,2,10,12,15,18,20,22,30,34,36,52,57,58,64,74,77,79,93,101,111,138,204
1,2,5,10,12,15,18,20,22,30,32,36,52,57,58,64,74,77,79,93,101,111,138,204
0,1,2,4,5,7,8,10,12,15,18,20,21,22,30,32,34,51,52,54,57,77,91,101
0,1,4,5,7,8,10,12,15,18,20,21,22,30,32,34,43,51,52,54,57,77,91,101
0,1,4,5,7,8,10,12,15,18,20,21,22,30,32,34,51,52,54,57,74,77,91,101
0,1,4,5,7,8,10,12,15,18,20,21,22,30,32,34,36,51,52,54,57,77,91,101
0,1,2,5,7,8,10,12,15,18,20,21,22,32,34,47,52,54,57,77,79,91,93,204
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,32,34,47,52,54,57,77,79,91,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,34,47,52,54,57,77,91,93,210
0,1,2,4,5,8,9,10,12,15,18,20,21,22,34,36,47,54,57,64,77,91,93,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,34,36,47,52,54,57,77,91,210
0,1,2,4,5,8,9,10,12,15,18,20,21,22,34,45,47,54,57,77,91,93,106,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,34,45,47,52,54,57,77,91,106,210
0,1,2,4,5,8,9,10,12,15,18,20,21,22,34,36,45,47,54,57,77,91,106,210
0,1,4,5,7,8,9,10,12,15,18,20,21,22,34,38,47,52,54,57,74,77,91,142
0,1,2,4,5,8,9,10,12,15,18,20,21,22,34,38,47,54,57,77,91,92,142,210
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,34,47,52,54,57,74,77,91,210
0,1,2,7,10,12,15,18,21,22,30,34,52,57,58,64,74,77,79,93,101,111,138,204
1,2,7,10,12,15,18,21,22,30,52,57,58,64,74,77,79,93,101,106,111,138,161,204
0,1,2,4,5,8,9,10,12,15,18,20,21,22,32,51,52,54,57,77,79,91,101,210
0,1,4,5,7,8,9,10,12,15,18,20,21,22,30,32,34,47,51,52,54,57,77,91,101
0,1,2,5,7,8,10,12,15,18,20,21,22,30,32,34,47,52,54,57,77,79,91,101
0,1,2,4,5,7,8,9,10,12,15,18,20,21,22,30,34,47,52,54,57,77,91,210
1,2,7,10,12,15,18,20,21,22,30,36,52,57,58,64,74,77,79,93,101,111,138,179,204
0,1,5,7,8,10,12,14,15,18,20,21,22,30,32,36,52,54,57,74,77,91,101,135
1,5,7,10,12,14,15,18,20,21,22,30,32,36,51,52,54,57,74,77,91,101,135,182
0,1,4,5,8,10,12,14,15,18,20,21,22,32,36,51,52,54,57,77,91,101,135,182
0,1,4,5,8,10,12,14,15,18,20,21,22,32,36,51,52,54,57,74,77,91,101,135,182
0,1,4,5,7,8,10,12,14,15,18,20,21,22,30,32,51,52,54,57,74,77,91,101
0,1,4,5,7,8,10,12,14,15,18,20,21,22,32,36,52,54,57,74,77,91,135,182
0,1,4,5,7,8,10,12,14,15,18,20,21,22,30,32,36,51,52,54,57,77,91,101,135,182
0,1,4,5,7,8,10,12,14,15,18,20,21,22,30,36,52,54,57,74,77,91,135,182
0,1,4,5,7,8,10,12,14,15,18,20,21,22,36,38,52,54,57,74,77,91,135,182
0,1,4,5,7,8,9,10,12,14,15,18,20,21,22,30,32,51,52,54,57,77,91,101
0,1,4,5,7,8,9,10,12,14,15,18,20,21,22,36,52,54,57,77,91,97,135,182
0,1,4,5,8,9,10,12,14,15,18,20,21,22,36,52,54,57,74,77,91,97,135,142,182
0,1,4,5,7,8,9,10,12,14,15,18,20,21,22,36,52,54,57,74,77,91,135,182
0,1,4,5,8,9,10,12,14,15,18,20,21,22,32,36,52,54,57,74,77,91,135,182
0,1,4,5,8,9,10,12,14,15,18,20,21,22,32,36,52,54,57,77,91,97,135,182
0,1,4,5,8,9,10,12,14,15,18,20,21,22,32,36,52,54,57,77,79,91,135,182
0,1,4,5,7,8,9,10,12,14,15,18,20,21,22,32,36,52,54,57,77,91,135,182
0,1,4,5,8,9,10,12,14,15,18,20,21,22,32,36,51,52,54,57,77,91,101,135,182
0,1,4,5,7,8,9,10,12,14,15,18,20,21,22,30,36,52,54,57,77,91,135,182
0,1,4,5,8,10,12,14,15,18,20,21,22,32,36,43,52,54,57,74,77,91,135,182
0,1,4,5,8,10,12,14,15,18,20,21,22,32,36,43,51,52,54,57,77,91,101,135,182
0,1,4,5,8,9,10,12,14,15,18,20,21,22,32,36,43,52,54,57,77,91,135,182
0,1,4,5,7,8,10,12,14,15,18,20,21,22,32,36,43,52,54,57,77,91,135,182
0,1,4,5,7,8,10,12,14,15,18,20,21,22,30,32,43,51,52,54,57,77,91,101
0,1,5,7,8,10,12,14,15,18,20,21,22,30,32,36,43,52,54,57,77,91,101,135
0,1,2,4,5,9,10,12,14,15,18,20,22,29,32,34,52,74,77,79,91,111,123,210
0,1,2,4,5,9,10,12,14,15,18,20,22,29,32,34,43,52,74,77,79,91,123,210
0,1,2,4,5,9,10,12,14,15,18,20,22,29,32,34,52,74,77,79,91,93,123,210
0,1,2,4,5,9,10,12,14,15,18,20,22,29,32,34,52,74,77,79,91,101,123,210
0,1,5,7,8,10,12,14,15,18,20,21,22,30,32,34,52,54,57,74,77,91,101,123
0,1,2,4,5,7,8,9,10,12,14,15,18,20,21,22,34,45,47,52,77,91,106,210
0,1,2,4,5,7,8,9,10,12,14,15,18,20,21,22,29,34,47,52,74,77,91,210
0,1,2,4,5,7,8,9,10,12,14,15,18,20,21,22,34,47,52,54,57,77,91,210
0,1,4,5,7,8,9,10,12,14,15,18,20,21,22,29,34,47,52,54,57,74,77,91
0,1,2,4,5,7,9,10,12,14,15,18,20,22,29,32,34,52,74,77,79,91,123,210
0,1,2,4,5,7,9,10,12,14,15,18,20,22,32,34,51,52,74,79,91,101,123,210
0,1,4,5,7,8,10,12,14,15,18,20,21,22,30,32,34,51,52,54,57,77,91,101
0,1,2,4,5,7,8,9,10,12,14,15,18,20,21,22,32,34,51,52,79,91,101,210
0,1,2,4,5,7,8,9,10,12,14,15,18,20,21,22,32,34,52,74,79,91,123,210
0,1,2,4,5,7,8,9,10,12,14,15,18,20,21,22,32,34,47,52,77,79,91,210
0,1,4,5,7,8,9,10,12,14,15,18,20,21,22,29,32,34,47,52,74,77,91,123
0,1,2,4,5,7,8,9,10,12,14,15,18,20,21,22,32,34,45,52,79,91,106,210
0,1,2,5,7,8,10,12,14,15,18,20,21,22,32,34,36,52,74,91,101,111,123,179
0,1,2,4,5,8,9,10,12,14,15,18,20,21,22,36,52,54,57,77,91,135,182,210
0,1,4,5,7,8,10,12,14,15,18,20,21,22,32,34,36,52,54,57,77,91,135,182
0,1,4,5,7,8,9,10,12,14,15,18,20,21,22,34,36,47,52,54,57,77,91,135,182
0,1,4,5,7,8,10,12,14,15,18,20,21,22,30,34,36,52,54,57,77,91,135,182
0,1,5,7,8,10,12,14,15,18,20,21,22,30,32,34,36,52,54,57,77,91,101,135
0,1,2,4,5,7,8,10,12,14,15,18,20,21,22,34,36,52,54,57,77,91,135,182
0,1,5,7,8,10,12,14,15,18,20,21,22,32,34,36,52,54,57,74,77,91,123,135
0,1,4,5,7,8,10,12,14,15,18,20,21,22,34,36,52,54,57,74,77,91,135,182
0,1,4,5,8,9,10,12,14,15,18,20,21,22,29,36,52,54,57,74,77,91,135,182
0,1,2,4,7,8,9,10,12,14,15,18,21,22,29,34,38,45,52,74,93,106,142,161
0,1,2,4,5,7,8,9,10,12,14,15,18,21,22,29,34,38,45,52,74,95,106,142
0,1,2,4,7,8,9,10,12,14,15,18,21,22,29,34,38,45,52,74,97,106,142,178
0,1,2,4,5,7,8,9,10,12,14,15,18,21,22,29,34,36,38,52,74,95,97,142
0,1,4,5,7,8,9,10,12,14,15,18,21,22,29,34,36,38,52,74,95,97,142,178
0,1,4,5,7,8,9,10,12,14,15,18,21,22,29,34,36,38,52,74,93,95,97,142
0,1,4,5,7,8,9,10,12,14,15,18,21,22,29,34,36,38,47,52,74,95,97,142
0,1,2,4,7,8,9,10,12,14,15,18,21,22,29,34,38,45,52,74,88,106,122,142
0,1,4,5,7,8,9,10,12,14,15,18,20,21,22,29,34,38,47,52,74,77,91,95,142
0,1,5,7,8,10,12,14,15,18,20,21,22,32,34,38,47,52,74,77,91,95,123,142
0,1,4,5,7,8,9,10,12,14,15,18,21,22,29,34,36,38,52,54,74,95,97,135,142
0,1,2,4,5,7,8,9,10,12,14,15,18,21,22,29,34,38,52,54,74,92,95,142
0,1,5,7,8,10,12,14,15,18,20,21,22,34,38,47,52,54,57,74,77,91,95,142
0,1,4,5,8,9,10,12,14,15,18,20,21,22,36,52,54,57,77,91,97,134,135,182
0,1,4,5,7,8,9,10,12,14,15,18,21,22,29,34,36,38,52,74,95,97,134,142
0,1,2,4,5,8,9,10,12,13,15,16,18,20,21,22,32,48,51,54,57,79,101,210
0,1,2,3,4,5,8,9,10,12,13,15,18,20,21,22,32,52,74,79,83,91,142,210
0,1,2,3,4,5,8,9,10,12,13,15,16,18,20,21,22,32,52,74,79,83,91,210
0,1,2,3,4,5,8,9,10,12,13,15,18,20,21,22,32,52,74,79,83,91,106,210
0,1,2,3,4,8,9,10,12,13,15,18,21,22,32,51,52,74,79,83,101,106,142,176
0,1,2,3,4,5,8,9,10,12,13,15,18,20,21,22,32,51,52,74,79,83,91,101,210
0,1,4,5,8,9,10,12,13,15,16,18,20,21,22,48,52,54,57,74,77,83,91,142
0,1,4,5,8,9,10,12,13,15,16,18,20,21,22,32,43,48,52,54,57,77,79,91
0,1,4,5,8,9,10,12,13,15,16,18,20,21,22,32,48,52,54,57,74,77,79,83,91
0,1,4,5,8,9,10,12,13,15,16,18,20,21,22,32,48,52,54,57,74,77,91,142
0,1,4,5,8,9,10,12,13,15,16,18,20,21,22,32,43,48,52,54,57,74,77,91
0,1,4,5,8,9,10,12,13,15,18,20,21,22,32,48,51,52,74,77,79,83,91,101
0,1,4,5,8,9,10,12,13,15,16,20,21,22,48,51,52,54,57,74,77,79,91,101
0,1,4,5,8,9,10,12,13,15,16,18,20,21,22,32,48,51,52,54,57,77,91,101
0,1,4,5,8,9,10,12,13,15,16,18,20,21,22,32,48,51,52,54,57,77,79,91,101
0,1,4,5,8,9,10,12,13,15,16,18,20,21,22,32,48,51,52,54,57,74,77,91,101
0,1,4,5,8,10,12,13,15,16,18,20,21,22,32,43,51,52,54,57,74,77,91,101
0,1,4,5,8,9,10,12,13,15,16,18,20,21,22,32,43,48,51,52,54,57,77,91,101
0,1,3,4,5,8,9,10,12,13,15,16,20,21,22,48,51,52,54,57,74,77,91,101
0,1,2,3,4,5,8,9,10,12,13,15,16,18,20,21,22,32,52,54,57,79,83,91
0,1,2,3,5,8,10,12,13,15,16,18,20,21,22,32,52,54,57,74,77,79,83,91
0,1,2,4,5,8,9,10,12,13,15,16,18,20,21,22,32,48,52,54,57,77,79,91,210
0,1,2,4,5,8,9,10,12,13,15,16,18,20,21,22,48,51,54,57,77,91,101,210
0,1,2,4,5,8,9,10,12,13,15,18,20,21,22,32,48,51,52,77,79,91,101,210
0,1,2,3,4,5,8,9,10,12,13,15,16,18,20,21,22,48,52,54,57,74,77,83,91,210
0,1,2,3,4,5,8,9,10,12,13,15,18,20,21,22,32,48,52,74,77,79,83,91,210
0,1,3,4,5,8,9,10,12,13,15,16,18,20,21,22,32,48,52,54,57,74,77,91
0,1,2,3,4,5,8,9,10,12,13,15,18,20,21,22,48,52,74,77,83,91,106,210
0,1,2,4,5,8,9,10,12,13,15,16,18,20,21,22,48,52,54,57,77,91,106,210
0,1,2,4,5,8,9,10,12,13,15,16,18,20,21,22,48,54,57,77,83,91,106,210
0,1,2,3,4,8,9,10,12,13,15,18,21,22,48,51,52,79,83,101,106,122,142,176
0,1,2,4,5,8,9,10,12,13,15,16,18,20,21,22,48,54,57,77,83,91,142,210
0,1,2,3,4,5,8,9,10,12,13,15,18,20,21,22,48,52,74,77,83,91,142,210
0,1,3,4,5,8,9,10,12,13,15,16,18,20,21,22,48,52,54,57,74,77,91,142
0,1,3,4,5,9,10,12,15,18,20,21,22,32,36,51,52,74,79,83,91,101,179,210
0,1,4,5,6,9,10,12,15,18,20,21,22,32,36,50,51,52,74,79,83,91,101,179
0,1,4,5,6,9,10,12,15,18,20,21,22,32,36,50,52,57,74,77,79,83,101,179
0,1,3,4,5,6,9,10,12,15,18,20,21,22,32,36,50,52,57,67,74,77,79,83
0,1,3,5,6,10,12,15,18,20,21,22,32,36,50,52,57,67,74,77,79,83,101,179
0,1,2,3,4,5,8,9,10,13,15,16,18,20,22,36,52,73,74,83,91,103,106,210
0,1,2,3,6,13,15,16,18,20,21,22,36,52,54,57,67,73,74,79,83,103,106,111
0,1,2,3,4,6,9,13,15,16,18,20,21,22,36,52,54,57,67,74,79,83,111,210
0,1,2,3,4,6,9,13,15,16,18,20,21,22,36,52,73,74,79,83,103,106,111,210
0,1,2,3,4,5,8,9,10,12,13,15,18,20,21,22,36,48,52,74,77,83,91,210
0,1,2,3,4,5,8,9,10,12,15,16,18,20,21,22,36,48,50,54,57,83,91,210
0,1,2,4,5,8,9,10,12,15,16,18,20,21,22,36,48,50,54,57,83,91,97,142,210
0,2,3,4,5,8,9,10,12,13,15,16,18,20,21,22,36,48,50,57,73,77,103,106
0,1,2,4,5,8,9,10,12,13,15,16,18,20,21,22,36,48,50,57,73,77,83,103,106
0,1,2,3,4,5,8,9,10,12,13,15,16,18,20,21,22,36,48,50,52,57,77,83
0,1,2,3,4,5,8,9,10,12,13,15,16,18,20,21,22,36,50,52,73,83,103,106
0,1,2,3,4,5,9,10,12,15,16,18,20,21,22,36,48,50,52,57,73,77,83,106
0,1,2,3,5,8,10,12,13,15,16,18,20,21,22,36,50,52,57,73,77,83,103,106
0,2,3,4,5,8,9,10,13,15,16,18,20,21,22,36,48,50,52,57,73,77,83,103
0,1,2,3,4,8,9,10,12,13,15,16,18,21,22,48,50,52,57,73,77,83,103,106
0,1,3,4,5,8,9,10,12,13,15,16,20,21,22,36,48,50,52,54,57,74,77,91
0,1,4,5,8,9,10,12,13,15,16,20,21,22,36,48,50,52,54,57,74,77,91,97
0,1,3,4,5,8,9,10,12,13,15,16,20,21,22,36,48,50,52,54,57,74,77,91,97
0,1,2,3,4,5,8,9,10,12,13,15,16,18,21,22,36,50,52,54,74,83,97,142
0,2,3,4,5,8,9,10,13,15,16,18,20,21,22,36,48,50,57,73,74,77,91,103
0,2,4,5,8,9,10,12,13,15,16,18,20,21,22,36,48,50,57,77,91,97,106,210
0,2,4,5,8,9,10,12,13,15,16,18,20,21,22,36,48,50,57,73,77,91,103,106,210
0,2,3,4,5,8,9,10,12,13,15,16,18,20,21,22,36,48,50,57,74,77,91,210
0,2,3,4,5,8,9,10,12,13,15,16,18,20,21,22,36,50,73,74,91,103,106,210
0,1,2,3,4,8,9,13,15,16,18,20,21,22,36,50,52,73,74,83,91,103,106,210
0,1,2,3,5,8,10,12,13,15,16,18,20,21,22,36,50,52,73,74,83,91,103,106
0,1,2,3,4,5,8,9,10,12,13,15,16,18,20,21,22,36,50,52,74,83,91,210
0,1,2,4,5,8,9,10,12,13,15,16,18,20,21,22,36,50,73,83,91,103,106,210
0,1,2,4,5,8,9,10,12,13,15,16,18,20,21,22,48,50,54,57,73,103,106,210
0,1,2,4,5,8,9,10,12,13,15,16,18,20,21,22,36,48,50,54,57,77,91,210
0,1,2,4,5,8,9,10,12,13,15,16,18,20,21,22,36,48,50,52,54,57,77,91,210
0,1,2,4,5,8,9,10,12,13,15,16,18,20,21,22,36,48,50,54,57,77,91,106,210
0,1,4,5,8,9,10,12,13,15,16,18,20,21,22,36,48,50,52,54,57,77,91,97
0,1,2,4,5,8,9,10,12,13,15,16,18,20,21,22,36,48,50,54,57,77,91,97,210
0,1,2,3,5,8,10,12,13,15,16,18,20,21,22,36,50,52,54,57,74,77,83,91
0,2,3,5,8,10,13,15,16,18,20,21,22,36,50,52,54,57,73,74,77,83,91,103
0,1,2,5,8,10,12,13,15,16,18,20,21,22,36,50,54,57,73,77,83,91,103,106
0,1,2,4,5,8,9,10,12,13,15,16,18,20,21,22,36,48,50,54,57,77,83,91,210
0,2,3,4,5,8,9,10,13,15,16,18,20,21,22,36,48,50,52,54,57,74,77,83,91
0,1,4,5,8,9,10,12,13,15,16,18,20,21,22,36,48,50,52,54,57,74,77,91
0,1,3,4,5,8,9,10,12,13,15,16,18,20,21,22,36,48,50,52,54,57,74,77,91
0,1,4,5,8,9,10,12,13,15,16,18,20,21,22,36,48,50,52,54,57,74,77,83,91
0,2,4,5,8,9,10,13,15,16,18,20,21,22,36,48,50,54,57,73,77,83,91,103
0,3,4,5,8,9,10,13,15,16,18,20,21,22,36,48,50,52,54,57,73,74,77,91
0,1,4,5,8,9,10,12,13,15,16,18,20,21,22,36,48,50,54,57,77,91,97,142
0,1,4,5,8,9,10,12,13,15,16,18,20,21,22,36,48,50,54,57,77,83,91,97,142
0,1,4,5,8,9,10,12,13,15,16,18,20,21,22,36,48,50,52,54,57,74,77,91,97,142
0,1,4,5,8,9,10,12,13,15,16,20,21,22,36,48,50,52,54,57,74,77,91,179
0,1,4,5,8,9,10,12,13,15,16,20,21,22,36,48,50,52,54,57,74,77,91,167
